,Open,High,Low,Close,Adj Close,Volume,SMA_50,TSI_13_25_13,TSIs_13_25_13,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,PVI_1,NVI_1,ATRr_14,ADX_14,DMP_14,DMN_14,INC_1,DEC_1,VWMA_10,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,OBV,AD,AO_5_34,Unnamed: 0,score,log_ret
BBM_5_2.0,0.8414255406909636,0.8335432504352294,0.842910039157062,0.8343862424681543,0.9502370991866357,0.1087307156342117,0.7297315574408515,0.04832453184884771,-0.08495048078340156,0.9584027437456232,1.0,0.9714939540277086,0.18288468995790538,-0.16555578737048388,0.6887195472265037,-0.028874302897802632,0.4847147433917501,-0.08320840338029815,-0.009549526276070874,-0.09566150039396877,-0.06721350594319689,0.0725907442993415,0.9683219641141328,-0.1012593309708269,0.17962059590236923,-0.18867141192920986,0.0184369392208263,0.4421224484703933,0.5900109049787097,0.011317408401916505,-0.4627269533656492,-0.1111299645701449,-0.1314996153997516
BBU_5_2.0,0.85936021592485,0.8549137566409166,0.8577757605105957,0.8524722821308588,0.9156210384719946,0.2156067656550454,0.7870786844585925,-0.03834725996568187,-0.161029179618898,0.8634197338618355,0.9714939540277086,1.0,0.40975862870997815,-0.15327562922198545,0.6328995350844646,-0.034664837414871655,0.556629254752539,-0.020057324157537238,-0.06470158142067617,-0.12707684381408402,-0.06405300433280037,0.07142055527736581,0.9571212558872929,-0.20038876405310518,0.10992372664597691,-0.26854487733473376,-0.044445692045353154,0.499817929834813,0.6550226067076899,-0.08881673053039091,-0.537800563566202,-0.1350785254248099,-0.13124987712929406
BBB_5_2.0,0.33073419614409844,0.3428921802524187,0.3199166714582924,0.3308200094414673,0.14520572868912446,0.46794962318305505,0.45361535244653084,-0.33379230941720733,-0.33318421634872225,-0.10414985100520946,0.18288468995790538,0.40975862870997815,1.0,-0.000945280043797019,-0.03303353810671606,-0.015861487026027684,0.4460927378595199,0.24561228536667493,-0.22742788967907454,-0.16329225258779062,-0.005026504663144537,0.015436543560494327,0.24244633634619994,-0.42898999294702655,-0.2202686521462035,-0.38038943869965197,-0.2448134837918529,0.38290459092687457,0.4510891349634525,-0.39554753122421227,-0.45562526490543426,-0.1319872290790567,-0.031727990420764705
BBP_5_2.0,-0.013275161348406004,0.0030610272155122387,0.010327772814225398,0.028314975108662672,0.09957363086881871,-0.0569113632773472,-0.0941636604553661,0.0283671050271446,-0.1418874210501572,-0.1677721487547605,-0.16555578737048388,-0.15327562922198545,-0.000945280043797019,1.0,0.011374294987216437,0.1918106920827884,-0.06277345485475465,0.057406871053308,0.12930281399149338,-0.13400440767714605,0.6145836286782557,-0.6115882478017836,-0.23246657844723287,0.013394669279653104,0.3372381217791436,-0.12916540779413666,0.5443901115550084,0.004731488408584401,-0.07307653959781321,-0.040961079885280714,0.050856311144683655,0.10267100916343333,0.653828579759682
PVI_1,0.3848666652332202,0.37399156990216875,0.3892478480097484,0.3791747859932312,0.7052153468394918,-0.17070266253145253,0.3095670550035534,0.0952058717986795,0.036835931791689716,0.7036393238654681,0.6887195472265037,0.6328995350844646,-0.03303353810671606,0.011374294987216437,1.0,-0.5907283365740006,-0.044145016315940165,0.07875636442490486,0.22865799868192357,0.13027256334288945,0.04028776104841094,-0.04156434006689487,0.6538277546651257,0.014332874645874235,0.12899497002831845,-0.03922145853692578,0.11999105017560048,-0.06147283907587046,0.08334054846730359,0.010375728830637301,0.02829175863720428,-0.04779886833274469,0.017387741740012574
NVI_1,0.12340429722213159,0.1290526549173647,0.13770834101993426,0.1425896446915874,0.04712736657857079,0.08174233482578931,-0.05594516794591728,0.32621551112110864,0.1807723235550526,-0.01971057606983412,-0.028874302897802632,-0.034664837414871655,-0.015861487026027684,0.1918106920827884,-0.5907283365740006,1.0,0.1575101068394193,-0.342968833051079,0.07184821405823796,-0.08000208469859313,0.06770486445016592,-0.060718806303220685,-0.08849579200777286,0.2743775149571235,0.3095883680112411,0.1712661916305423,0.3784205264719959,0.2031693101835483,0.08595537225545347,0.33431837936250713,-0.09340901705703379,0.07328652643908963,0.1553344547644181
ATRr_14,0.8403966440509392,0.8503196461422449,0.8335028219885305,0.84125879151449,0.4552326762468677,0.4270493497057673,0.8898662947630852,-0.47401808879821944,-0.5939356239169576,0.36133306164775403,0.4847147433917501,0.556629254752539,0.4460927378595199,-0.06277345485475465,-0.044145016315940165,0.1575101068394193,1.0,0.1732835088939531,-0.6997158596615682,-0.6498121579659174,-0.008230454256950643,0.016436964776554885,0.5103887157823581,-0.5507786986269035,0.026662017179082086,-0.6205018099542425,-0.3107006898347273,0.8754886742514347,0.9461625826291364,-0.39259892164238075,-0.9788270272227687,-0.12238881719178218,-0.050581242995747414
ADX_14,0.014120171510025451,0.017356529150148806,0.009895158187433684,0.014955746100762682,-0.05832637270512576,0.023366254641477353,0.1573831182275877,-0.2916117528220224,-0.2827370477686222,-0.15292366633405338,-0.08320840338029815,-0.020057324157537238,0.24561228536667493,0.057406871053308,0.07875636442490486,-0.342968833051079,0.1732835088939531,1.0,-0.18804024617772347,-0.07265070831615886,0.08329327766450974,-0.07377585482794138,-0.08139927812611662,-0.27667128056301854,-0.056214761007701425,-0.28197707364344365,-0.16020042435568124,0.23400203824115692,0.22329882887273814,-0.40292869136304527,-0.25060032583232666,-0.06669855563181187,0.07076806804379353
DMP_14,-0.3780239064875683,-0.38531231542664435,-0.369348577556616,-0.37620295878218146,0.036177911983109365,-0.2758283018551,-0.47352691670821684,0.4430027850633018,0.4796049215030215,0.05757709675022451,-0.009549526276070874,-0.06470158142067617,-0.22742788967907454,0.12930281399149338,0.22865799868192357,0.07184821405823796,-0.6997158596615682,-0.18804024617772347,1.0,0.7829334824425036,0.054513988346061366,-0.05124308320910818,-0.05059504881142715,0.3678644764939352,0.06384395520049256,0.37957255715028104,0.3652713288293335,-0.5722450033326317,-0.5597849927978337,0.3059141062881895,0.7121159030925521,0.02250811759414104,0.087994946827884
DMN_14,-0.4651365402605808,-0.47325369260736433,-0.46685393736379666,-0.4727291807265942,-0.1327782212102531,-0.1933940982617418,-0.38353113805741534,0.0652979785275202,0.2682726515056007,-0.05057583136609944,-0.09566150039396877,-0.12707684381408402,-0.16329225258779062,-0.13400440767714605,0.13027256334288945,-0.08000208469859313,-0.6498121579659174,-0.07265070831615886,0.7829334824425036,1.0,-0.07063819275519548,0.07642769412393718,-0.0656304652600288,0.07136562028898512,-0.24996964521044165,0.18564576573665548,-0.1337674078479762,-0.6126520091983729,-0.48918041631400405,-0.01685415503795017,0.6715616583312928,-0.005965663093389259,-0.05817021534354605
INC_1,-0.0022837214759544857,0.020287350673686807,0.019609807528960348,0.043372101296102264,0.07979761860086443,-0.06403249021485713,-0.010412925850360877,-0.04501637025556751,-0.07673812690987487,-0.06591596666187959,-0.06721350594319689,-0.06405300433280037,-0.005026504663144537,0.6145836286782557,0.04028776104841094,0.06770486445016592,-0.008230454256950643,0.08329327766450974,0.054513988346061366,-0.07063819275519548,1.0,-0.9836562258677476,-0.07638310461953143,-0.05297273274700129,0.05645263976279873,-0.08268539400323903,0.24730206161016252,0.027127970418962775,-0.007185301795251768,-0.08695405954881365,0.0014473696790871615,0.017724246239998763,0.7023971390030896
DEC_1,0.009717423076935102,-0.013080877710970551,-0.012262032985087913,-0.03633425623424879,-0.07403341600804221,0.07177922713219217,0.017981835256639746,0.04586441819004169,0.07793005133255416,0.06848869219374804,0.0725907442993415,0.07142055527736581,0.015436543560494327,-0.6115882478017836,-0.04156434006689487,-0.060718806303220685,0.016436964776554885,-0.07377585482794138,-0.05124308320910818,0.07642769412393718,-0.9836562258677476,1.0,0.08189936064157931,0.05033168297863025,-0.05806747923437177,0.08045402830055656,-0.24662927350592917,-0.02182449604205612,0.013705673716677197,0.08157532176873093,-0.0076348932154758084,-0.005722197741451016,-0.7028107533538358
VWMA_10,0.8194485246860952,0.8117462623412914,0.8165290150162122,0.8076256522149835,0.8868198931916603,0.16610842706447543,0.7615671330389379,-0.05085434229442576,-0.09032673706548885,0.9082944567007546,0.9683219641141328,0.9571212558872929,0.24244633634619994,-0.23246657844723287,0.6538277546651257,-0.08849579200777286,0.5103887157823581,-0.08139927812611662,-0.05059504881142715,-0.0656304652600288,-0.07638310461953143,0.08189936064157931,1.0,-0.19609055144180748,-0.027900108651794847,-0.2049495153393011,-0.1463321123909523,0.4432522449822357,0.6177924786636659,-0.09173522215054597,-0.48777313273288525,-0.12081411389532587,-0.16052154774779837
MACD_12_26_9,-0.3276929831606264,-0.34060711916529957,-0.3102750188933032,-0.32154841972040016,-0.0663871379456642,-0.36210629517715914,-0.660760558119158,0.9348202999969708,0.8224770207464338,0.025777320819246566,-0.1012593309708269,-0.20038876405310518,-0.42898999294702655,0.013394669279653104,0.014332874645874235,0.2743775149571235,-0.5507786986269035,-0.27667128056301854,0.3678644764939352,0.07136562028898512,-0.05297273274700129,0.05033168297863025,-0.19609055144180748,1.0,0.42924176640478884,0.9226645475228811,0.7128473661433353,-0.37288869580721923,-0.6135281536540333,0.9303267272764445,0.5569552238009057,0.14133879538486094,-0.005519513152964661
MACDh_12_26_9,0.2202590153075438,0.22048657765998317,0.24616674966377056,0.2467236559326608,0.33604148745861423,-0.233079790959343,-0.042700642735906805,0.408411361251482,-0.05742075012611503,0.2498974190994505,0.17962059590236923,0.10992372664597691,-0.2202686521462035,0.3372381217791436,0.12899497002831845,0.3095883680112411,0.026662017179082086,-0.056214761007701425,0.06384395520049256,-0.24996964521044165,0.05645263976279873,-0.05806747923437177,-0.027900108651794847,0.42924176640478884,1.0,0.047772991946777525,0.7141809156288071,0.12912990092054277,0.00945520762900944,0.49600841571236975,-0.028114070406070963,0.04884620224638891,0.17890837089847036
MACDs_12_26_9,-0.4564395830424948,-0.47081877798756633,-0.4482375831413897,-0.46094285981934824,-0.21688706093824378,-0.3009516881966288,-0.7125199095368813,0.8594740523128193,0.9341112348092179,-0.07818231326507512,-0.18867141192920986,-0.26854487733473376,-0.38038943869965197,-0.12916540779413666,-0.03922145853692578,0.1712661916305423,-0.6205018099542425,-0.28197707364344365,0.37957255715028104,0.18564576573665548,-0.08268539400323903,0.08045402830055656,-0.2049495153393011,0.9226645475228811,0.047772991946777525,1.0,0.48344523407751144,-0.4675163210398744,-0.6825516823736401,0.8171062261599156,0.6279525043182264,0.13545565877560192,-0.08253324990210573
RSI_14,-0.05329873689900357,-0.05337888673182783,-0.026015928870548464,-0.02559472977205615,0.21395763389071049,-0.28700465056831187,-0.3756406524684267,0.7771111109225477,0.4473694961770838,0.09274630461950012,0.0184369392208263,-0.044445692045353154,-0.2448134837918529,0.5443901115550084,0.11999105017560048,0.3784205264719959,-0.3107006898347273,-0.16020042435568124,0.3652713288293335,-0.1337674078479762,0.24730206161016252,-0.24662927350592917,-0.1463321123909523,0.7128473661433353,0.7141809156288071,0.48344523407751144,1.0,-0.16915251801325662,-0.35958505069401414,0.6669509232732433,0.3127866279912711,0.10903773057119309,0.35683338296072276
OBV,0.7610527604849922,0.7741680687623803,0.7616729041972675,0.7727957060250006,0.43978026782777757,0.3695998788709449,0.7473286918313811,-0.33835407271142465,-0.4921380008500599,0.3390936232441242,0.4421224484703933,0.499817929834813,0.38290459092687457,0.004731488408584401,-0.06147283907587046,0.2031693101835483,0.8754886742514347,0.23400203824115692,-0.5722450033326317,-0.6126520091983729,0.027127970418962775,-0.02182449604205612,0.4432522449822357,-0.37288869580721923,0.12912990092054277,-0.4675163210398744,-0.16915251801325662,1.0,0.9095077243117927,-0.23434255218257863,-0.9242754607321968,-0.09288705060476947,0.004930546842400732
AD,0.8644992759500885,0.8735102818839585,0.8587614518793046,0.8657557490906362,0.5555810180274741,0.3860809831877269,0.9399179310286846,-0.5276842203550884,-0.6433141139165065,0.4669461744611503,0.5900109049787097,0.6550226067076899,0.4510891349634525,-0.07307653959781321,0.08334054846730359,0.08595537225545347,0.9461625826291364,0.22329882887273814,-0.5597849927978337,-0.48918041631400405,-0.007185301795251768,0.013705673716677197,0.6177924786636659,-0.6135281536540333,0.00945520762900944,-0.6825516823736401,-0.35958505069401414,0.9095077243117927,1.0,-0.44945945912807234,-0.9643627492238663,-0.14785892000004025,-0.05098183716265948
AO_5_34,-0.1509868551624301,-0.1637168375311164,-0.1325573092117934,-0.14439051129160094,0.03161747389584541,-0.3562548258522583,-0.5174733002061003,0.8763407848340243,0.7161741126087823,0.13101712201007695,0.011317408401916505,-0.08881673053039091,-0.39554753122421227,-0.040961079885280714,0.010375728830637301,0.33431837936250713,-0.39259892164238075,-0.40292869136304527,0.3059141062881895,-0.01685415503795017,-0.08695405954881365,0.08157532176873093,-0.09173522215054597,0.9303267272764445,0.49600841571236975,0.8171062261599156,0.6669509232732433,-0.23434255218257863,-0.44945945912807234,1.0,0.40986313221398823,0.11063566583572064,-0.037895343808114365
Unnamed: 0,-0.8139145637347727,-0.8250793129630313,-0.8081942832839324,-0.8171906086939507,-0.43516786194430995,-0.408562147525861,-0.8787052631785097,0.48695558453102533,0.6098844498688923,-0.33721106311364574,-0.4627269533656492,-0.537800563566202,-0.45562526490543426,0.050856311144683655,0.02829175863720428,-0.09340901705703379,-0.9788270272227687,-0.25060032583232666,0.7121159030925521,0.6715616583312928,0.0014473696790871615,-0.0076348932154758084,-0.48777313273288525,0.5569552238009057,-0.028114070406070963,0.6279525043182264,0.3127866279912711,-0.9242754607321968,-0.9643627492238663,0.40986313221398823,1.0,0.13041378877729448,0.04108958634073568
score,-0.10132987648043938,-0.10219608396139465,-0.092740552174637,-0.09535622643853299,-0.061575819426234454,-0.10432356853347598,-0.1665738264691553,0.08795717949623136,0.09858512807089292,-0.07385977638895004,-0.1111299645701449,-0.1350785254248099,-0.1319872290790567,0.10267100916343333,-0.04779886833274469,0.07328652643908963,-0.12238881719178218,-0.06669855563181187,0.02250811759414104,-0.005965663093389259,0.017724246239998763,-0.005722197741451016,-0.12081411389532587,0.14133879538486094,0.04884620224638891,0.13545565877560192,0.10903773057119309,-0.09288705060476947,-0.14785892000004025,0.11063566583572064,0.13041378877729448,1.0,0.09931163458459558
log_ret,-0.01382347709412549,0.012772664387974857,0.01634329232230762,0.04509627795773848,0.09445098223946127,-0.11232337264645231,-0.07266733059769512,-0.002200174908542326,-0.08228986740923142,-0.12132840866913018,-0.1314996153997516,-0.13124987712929406,-0.031727990420764705,0.653828579759682,0.017387741740012574,0.1553344547644181,-0.050581242995747414,0.07076806804379353,0.087994946827884,-0.05817021534354605,0.7023971390030896,-0.7028107533538358,-0.16052154774779837,-0.005519513152964661,0.17890837089847036,-0.08253324990210573,0.35683338296072276,0.004930546842400732,-0.05098183716265948,-0.037895343808114365,0.04108958634073568,0.09931163458459558,1.0
