,Open,High,Low,Close,Adj Close,Volume,SMA_50,TSI_13_25_13,TSIs_13_25_13,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,PVI_1,NVI_1,ATRr_14,ADX_14,DMP_14,DMN_14,INC_1,DEC_1,VWMA_10,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,OBV,AD,AO_5_34,bv,totalasset,roe,roa,eps,shares,ebitda,debt,dps,debt/asset,ev/ebitda,p/e,Unnamed: 0,score,log_ret
AO_5_34,0.7477190169320826,0.7602716481084699,0.7503956755235532,0.7612749566395086,0.7612749566395086,0.4802316919765435,0.16706253514359426,0.9792586409279675,0.853048223365431,0.6958703771500699,0.725192202306028,0.7406991131604903,0.25914648373302007,0.20339102465795184,0.6993056512108894,0.6564521214615849,0.37966101292179166,0.8691185617046144,0.8763477204479156,-0.8248572621209866,0.13375393930679852,-0.13375393930679857,0.64242515982189,0.973489122272632,0.5153243920019134,0.8678250210564454,0.873094500548667,0.7066703613947513,0.7680937712002727,1.0,0.29169137213856233,0.2916913721385635,-0.29169137213856217,-0.29169137213856294,0.291691372138564,0.29169137213849083,0.2916913721385596,-0.2916913721385625,-0.2916913721385625,-0.2916913721385631,0.7537293640754981,0.7519513531647287,0.5768582059135967,0.4006950241779839,0.09402096215353799
bv,0.24039524881665097,0.24278991586835508,0.24384039252990014,0.24350781897804016,0.24350781897804016,0.03483908717838714,0.32813516256302006,0.2004356479562067,0.1365744852073053,0.23846354905417094,0.257758029256912,0.2710536226915031,0.17277237105269252,-0.11139181943583157,0.06889060929107568,0.2874169193627569,-0.21113761868719302,0.2962046350332653,0.18729910361238414,-0.18853280598724972,-0.0354363557975092,0.03543635579750917,0.258093789958653,0.21740319524702484,0.1631241020494042,0.1779046480838481,0.1451490384441697,0.18706828436661554,0.3800249194332496,0.29169137213856233,1.0,1.0000000000000004,-0.9999999999999996,-1.0000000000000002,0.9999999999999999,0.9999999999999978,1.0000000000000002,-1.0,-1.0000000000000002,-0.9999999999999998,0.18712500492100836,0.17597453214086203,0.5830242815206683,0.23253636962313723,-0.02403984119905292
totalasset,0.24039524881665245,0.2427899158683564,0.24384039252990145,0.24350781897804158,0.24350781897804158,0.0348390871783874,0.32813516256302094,0.20043564795620789,0.1365744852073068,0.23846354905417233,0.2577580292569135,0.27105362269150446,0.17277237105269272,-0.11139181943583161,0.06889060929107707,0.2874169193627581,-0.2111376186871918,0.29620463503326616,0.18729910361238525,-0.18853280598725045,-0.03543635579750922,0.03543635579750918,0.2580937899586544,0.21740319524702628,0.16312410204940392,0.1779046480838496,0.14514903844417074,0.18706828436661693,0.38002491943325084,0.2916913721385635,1.0000000000000004,1.0,-1.0000000000000004,-1.0000000000000002,1.0000000000000004,0.999999999999998,1.0000000000000004,-1.0000000000000004,-1.0000000000000009,-0.9999999999999999,0.18712500492100967,0.17597453214086342,0.5830242815206691,0.2325363696231379,-0.024039841199053783
roe,-0.24039524881665114,-0.24278991586835488,-0.24384039252990009,-0.24350781897804008,-0.24350781897804008,-0.03483908717838741,-0.32813516256302017,-0.20043564795620664,-0.13657448520730547,-0.2384635490541709,-0.25775802925691205,-0.271053622691503,-0.17277237105269258,0.11139181943583186,-0.06889060929107596,-0.28741691936275676,0.2111376186871927,-0.2962046350332651,-0.18729910361238408,0.18853280598724936,0.03543635579750944,-0.03543635579750942,-0.25809378995865306,-0.21740319524702492,-0.16312410204940392,-0.1779046480838482,-0.14514903844416963,-0.1870682843666155,-0.38002491943324945,-0.29169137213856217,-0.9999999999999996,-1.0000000000000004,1.0,1.0000000000000004,-1.0000000000000007,-0.9999999999999976,-1.0000000000000002,1.0000000000000004,1.0000000000000002,1.0000000000000002,-0.18712500492100823,-0.17597453214086195,-0.5830242815206679,-0.2325363696231369,0.0240398411990535
roa,-0.24039524881665159,-0.24278991586835555,-0.24384039252990075,-0.24350781897804064,-0.24350781897804064,-0.03483908717838761,-0.3281351625630202,-0.2004356479562073,-0.1365744852073061,-0.23846354905417147,-0.2577580292569126,-0.2710536226915037,-0.1727723710526926,0.11139181943583157,-0.06889060929107665,-0.28741691936275726,0.21113761868719216,-0.2962046350332658,-0.18729910361238475,0.1885328059872501,0.035436355797509436,-0.03543635579750944,-0.2580937899586536,-0.21740319524702573,-0.16312410204940384,-0.17790464808384904,-0.14514903844417026,-0.18706828436661613,-0.38002491943325006,-0.29169137213856294,-1.0000000000000002,-1.0000000000000002,1.0000000000000004,1.0,-1.0000000000000004,-0.9999999999999981,-1.0,1.0,1.000000000000001,0.9999999999999999,-0.1871250049210089,-0.17597453214086262,-0.5830242815206687,-0.2325363696231371,0.024039841199053565
eps,0.24039524881665528,0.24278991586835913,0.24384039252990442,0.24350781897804435,0.24350781897804435,0.034839087178385984,0.3281351625630248,0.20043564795620872,0.13657448520730903,0.23846354905417538,0.2577580292569165,0.2710536226915073,0.17277237105269244,-0.11139181943583254,0.06889060929107725,0.2874169193627616,-0.2111376186871886,0.296204635033268,0.18729910361238442,-0.1885328059872496,-0.0354363557975098,0.03543635579750977,0.2580937899586577,0.21740319524702761,0.16312410204940117,0.17790464808385179,0.14514903844417024,0.1870682843666198,0.3800249194332537,0.291691372138564,0.9999999999999999,1.0000000000000004,-1.0000000000000007,-1.0000000000000004,1.0,0.9999999999999961,0.9999999999999998,-0.9999999999999993,-0.9999999999999997,-0.9999999999999994,0.18712500492101225,0.17597453214086597,0.583024281520672,0.23253636962313903,-0.024039841199053107
shares,0.24039524881666682,0.24278991586836712,0.24384039252991363,0.24350781897805085,0.24350781897805085,0.034839087178324624,0.32813516256311487,0.20043564795614754,0.1365744852072952,0.2384635490541959,0.2577580292569357,0.27105362269152505,0.17277237105268556,-0.11139181943589689,0.06889060929108608,0.2874169193627621,-0.21113761868713102,0.296204635033218,0.18729910361229452,-0.1885328059871466,-0.035436355797557904,0.035436355797557925,0.2580937899586905,0.21740319524697657,0.16312410204928615,0.17790464808383544,0.14514903844407961,0.18706828436663972,0.3800249194332442,0.29169137213849083,0.9999999999999978,0.999999999999998,-0.9999999999999976,-0.9999999999999981,0.9999999999999961,1.0,1.0000000000000022,-1.000000000000002,-1.000000000000003,-1.0000000000000016,0.18712500492101122,0.175974532140865,0.5830242815206665,0.23253636962309712,-0.024039841199053922
ebitda,0.24039524881664687,0.24278991586835091,0.24384039252989614,0.24350781897803617,0.24350781897803617,0.03483908717838794,0.3281351625630171,0.200435647956204,0.13657448520730203,0.23846354905416667,0.257758029256908,0.27105362269149924,0.17277237105269302,-0.11139181943583248,0.0688906092910742,0.28741691936275254,-0.21113761868719574,0.2962046350332613,0.18729910361238225,-0.18853280598724745,-0.03543635579751048,0.035436355797510505,0.258093789958649,0.21740319524702187,0.16312410204940467,0.17790464808384457,0.1451490384441676,0.18706828436661144,0.3800249194332457,0.2916913721385596,1.0000000000000002,1.0000000000000004,-1.0000000000000002,-1.0,0.9999999999999998,1.0000000000000022,1.0,-1.0000000000000007,-1.0000000000000004,-1.0000000000000007,0.18712500492100415,0.17597453214085787,0.5830242815206643,0.23253636962313542,-0.024039841199052402
debt,-0.24039524881665103,-0.242789915868355,-0.24384039252990006,-0.24350781897804005,-0.24350781897804005,-0.034839087178387664,-0.3281351625630196,-0.20043564795620694,-0.1365744852073056,-0.2384635490541708,-0.2577580292569119,-0.271053622691503,-0.17277237105269255,0.11139181943583151,-0.06889060929107602,-0.2874169193627567,0.21113761868719283,-0.2962046350332654,-0.18729910361238436,0.18853280598724975,0.035436355797509346,-0.03543635579750928,-0.258093789958653,-0.21740319524702523,-0.1631241020494042,-0.17790464808384834,-0.14514903844416996,-0.18706828436661554,-0.38002491943324934,-0.2916913721385625,-1.0,-1.0000000000000004,1.0000000000000004,1.0,-0.9999999999999993,-1.000000000000002,-1.0000000000000007,1.0,1.0000000000000002,1.0000000000000007,-0.18712500492100825,-0.175974532140862,-0.5830242815206681,-0.23253636962313715,0.02403984119905349
dps,-0.24039524881665114,-0.2427899158683549,-0.2438403925299001,-0.2435078189780401,-0.2435078189780401,-0.03483908717838753,-0.32813516256302006,-0.2004356479562068,-0.13657448520730553,-0.2384635490541709,-0.257758029256912,-0.27105362269150307,-0.17277237105269272,0.1113918194358318,-0.06889060929107632,-0.28741691936275676,0.21113761868719286,-0.29620463503326505,-0.18729910361238414,0.18853280598724947,0.035436355797509596,-0.03543635579750952,-0.25809378995865306,-0.21740319524702514,-0.16312410204940392,-0.17790464808384826,-0.1451490384441697,-0.18706828436661554,-0.38002491943324956,-0.2916913721385625,-1.0000000000000002,-1.0000000000000009,1.0000000000000002,1.000000000000001,-0.9999999999999997,-1.000000000000003,-1.0000000000000004,1.0000000000000002,1.0,1.0,-0.18712500492100811,-0.1759745321408619,-0.5830242815206681,-0.23253636962313703,0.02403984119905336
debt/asset,-0.24039524881665192,-0.2427899158683558,-0.24384039252990106,-0.24350781897804108,-0.24350781897804108,-0.03483908717838769,-0.3281351625630205,-0.20043564795620752,-0.13657448520730653,-0.23846354905417186,-0.25775802925691293,-0.2710536226915039,-0.1727723710526926,0.11139181943583167,-0.06889060929107674,-0.2874169193627577,0.21113761868719158,-0.29620463503326594,-0.18729910361238458,0.18853280598725003,0.03543635579750945,-0.035436355797509464,-0.25809378995865395,-0.21740319524702595,-0.1631241020494037,-0.17790464808384931,-0.14514903844417024,-0.18706828436661643,-0.38002491943325023,-0.2916913721385631,-0.9999999999999998,-0.9999999999999999,1.0000000000000002,0.9999999999999999,-0.9999999999999994,-1.0000000000000016,-1.0000000000000007,1.0000000000000007,1.0,1.0,-0.18712500492100925,-0.17597453214086295,-0.5830242815206683,-0.23253636962313706,0.024039841199053388
ev/ebitda,0.9895502984108369,0.9947812627324796,0.9953766672917985,0.9983314079921459,0.9983314079921459,0.0933646722442493,0.7028959276027943,0.8165083307374168,0.9189415222970255,0.973770369162803,0.9813474491118794,0.9741685408699573,0.11879554443459309,0.13594637386871378,0.7085064322932324,0.9418323536165983,0.7423702261038381,0.8163212626497619,0.5986190960593221,-0.5331326824323881,0.0997428334844769,-0.09974283348447696,0.9610537594874623,0.8675659594087276,-0.012334962896061626,0.9294948282243428,0.6262425365066637,0.9914256235745853,0.9557918262254478,0.7537293640754981,0.18712500492100836,0.18712500492100967,-0.18712500492100823,-0.1871250049210089,0.18712500492101225,0.18712500492101122,0.18712500492100415,-0.18712500492100825,-0.18712500492100811,-0.18712500492100925,1.0,0.9999356483905818,0.8072268554454018,0.44225547331293213,0.08446393808643295
p/e,0.9888483306778794,0.9940625467850595,0.9946482199348758,0.9976120804202773,0.9976120804202773,0.09314914947362017,0.7005937796157476,0.8159009578433025,0.9192608547392452,0.973054384333026,0.9804253914099584,0.9730786850133545,0.11705871755555089,0.1375366372365553,0.7092439934569639,0.9404698831463424,0.7463302627759917,0.814575893496205,0.5977227921219456,-0.532113107350523,0.1004030872557362,-0.10040308725573627,0.9600764847887464,0.8668712498187361,-0.01417352207698473,0.9293623620991878,0.6258996059609507,0.9913394592695763,0.9533990697536276,0.7519513531647287,0.17597453214086203,0.17597453214086342,-0.17597453214086195,-0.17597453214086262,0.17597453214086597,0.175974532140865,0.17597453214085787,-0.175974532140862,-0.1759745321408619,-0.17597453214086295,0.9999356483905818,1.0,0.8021882783387159,0.44048070697666286,0.08494637612136557
Unnamed: 0,0.830493486508274,0.832509908471266,0.8342064910949331,0.8312620687615511,0.8312620687615511,-0.04581643720319013,0.7702969127759431,0.5807531251419833,0.6537781953211396,0.8306860286914344,0.8389638885752863,0.8344058399854497,0.11727049293422158,-0.002496520093686331,0.3178291302855906,0.9179021054494223,0.4109980855468343,0.7259049409929781,0.42256111612781977,-0.38685592452164613,0.05660286865561129,-0.056602868655611364,0.8354890739834329,0.6339926141764648,-0.03556039441232414,0.6880353330676171,0.41897229518967005,0.8047360630973374,0.907083352510299,0.5768582059135967,0.5830242815206683,0.5830242815206691,-0.5830242815206679,-0.5830242815206687,0.583024281520672,0.5830242815206665,0.5830242815206643,-0.5830242815206681,-0.5830242815206681,-0.5830242815206683,0.8072268554454018,0.8021882783387159,1.0,0.5092106666267683,0.022518712108838556
score,0.4274052407154833,0.44156280727930325,0.44474695008255904,0.450406297671518,0.450406297671518,-0.028559068014380493,0.2632034499838245,0.4321173798068163,0.35808953540844324,0.4090778205666588,0.40116399317812096,0.38856908609743596,-0.021860797575949373,0.2613578498985747,0.23891361307791228,0.48471601736577263,0.13016689642589122,0.41825568866738233,0.45474844808325454,-0.4257846043147673,0.22004858223558735,-0.22004858223558735,0.375131843156867,0.40898311033095586,0.21277011641335256,0.3658255245672305,0.46279248454003963,0.4110770596968503,0.49038614222486177,0.4006950241779839,0.23253636962313723,0.2325363696231379,-0.2325363696231369,-0.2325363696231371,0.23253636962313903,0.23253636962309712,0.23253636962313542,-0.23253636962313715,-0.23253636962313703,-0.23253636962313706,0.44225547331293213,0.44048070697666286,0.5092106666267683,1.0,0.2445551583220049
log_ret,-0.02128883461066637,0.022265403322247145,0.03613670227728826,0.08184609979959874,0.08184609979959874,-0.13051564815489033,-0.16417087354155682,0.10825127572938542,-0.004120270715831881,-0.04526727794401615,-0.045709399010299,-0.04544836228451915,-0.00637261080804124,0.727990367401748,0.10257118593941304,0.06110815012077074,-0.14797638710095493,0.08513980099423053,0.28520446471445615,-0.33200948541972514,0.7645961078165311,-0.7645961078165314,-0.06425348738412069,0.08279270933242824,0.26723518261973017,0.0008142725613455294,0.38043615808945136,0.04594147938697226,0.08992373746654356,0.09402096215353799,-0.02403984119905292,-0.024039841199053783,0.0240398411990535,0.024039841199053565,-0.024039841199053107,-0.024039841199053922,-0.024039841199052402,0.02403984119905349,0.02403984119905336,0.024039841199053388,0.08446393808643295,0.08494637612136557,0.022518712108838556,0.2445551583220049,1.0
