,Open,High,Low,Close,Adj Close,Volume,SMA_50,TSI_13_25_13,TSIs_13_25_13,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,PVI_1,NVI_1,ATRr_14,ADX_14,DMP_14,DMN_14,INC_1,DEC_1,VWMA_10,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,OBV,AD,AO_5_34,bv,totalasset,roe,roa,eps,shares,ebitda,debt,dps,debt/asset,ev/ebitda,p/e,Unnamed: 0,score,log_ret
totalasset,-0.438565695960548,-0.45154252533213374,-0.42412539134756927,-0.4371382524266375,-0.4371382524266375,0.4441349668769802,-0.6737173014521087,0.25928584167922974,0.2914094492908032,-0.41775394415728806,-0.44910102035484223,-0.47160628478807537,-0.17669265355852873,0.06375596709936941,-0.4977163868925571,0.6154606861584333,-0.8034437307108259,0.25435233737772855,0.2581408321436959,-0.24164392345366822,0.025313543945739436,-0.025604534122566764,-0.46448835891925166,0.2648562350207266,-0.04010164919513317,0.293759400698047,0.21371942856425977,0.7295470704990935,0.758755979680084,0.21009742259873182,0.9969235658810189,1.0,-0.6756322412442877,-0.5951413452176584,0.8354398050413099,0.8919946289050478,0.8366839226403866,-0.8926339901580482,-0.8913197509066583,-0.8853707002738193,-0.6446055775459034,-0.66080197694793,0.9428510143622596,0.22623833074783897,0.022811453813811996
roe,0.017948962743329553,0.028431006261264654,-0.005600861900004242,0.004727756992271728,0.004727756992271728,-0.07471001054422916,0.3619489400782348,-0.4347769266177981,-0.44248132135576246,0.00101532081901265,0.036852330705476374,0.06889966684365526,0.2978238016829659,-0.14898433091405147,0.05391784164583927,-0.5067671049703916,0.6428562233180747,0.1263334173045669,-0.3878668964774332,0.33620600836050396,-0.0809395848172396,0.07795329133199998,0.06979748482001842,-0.44932634785845693,-0.09618011698214232,-0.4455591046395938,-0.3989047735998771,-0.59708944776399,-0.6196070179160038,-0.38894072885888187,-0.6795853036804904,-0.6756322412442877,1.0,0.9909915889227253,-0.41150855721937235,-0.4319834729129379,-0.43335593825612,0.45379138513746636,0.450910108727725,0.44975430170122405,0.1812156792148031,0.19062337850049452,-0.6079470389084807,-0.32957688150569703,-0.08788743330034286
roa,-0.061441672666295376,-0.05272976971443123,-0.08490066994125968,-0.07629920378693769,-0.07629920378693769,-0.015533235419658809,0.27391009414431877,-0.4380370640240392,-0.4403528328285063,-0.07385898671743411,-0.041949152337377345,-0.012422471000368867,0.28806686783093727,-0.15667362590637712,-0.031764807129574316,-0.4591105811518609,0.5588547955103392,0.1606508600350258,-0.3837788503110719,0.33672381186460704,-0.08533883770781363,0.08177923072312579,-0.00731855999327633,-0.4474910140408285,-0.11849961764275913,-0.4364361679836437,-0.4088149505539542,-0.5549637144114407,-0.5934489851244383,-0.3903768664633813,-0.593378142055687,-0.5951413452176584,0.9909915889227253,1.0,-0.2874838478167247,-0.3272907691928113,-0.3102512254468171,0.3350171890905355,0.3317954208887168,0.3298765171413024,0.0640885293430819,0.06854427501714529,-0.5163614196586375,-0.34035729292842426,-0.09637449810800379
eps,-0.6017029830159771,-0.6167331012669216,-0.5925988725630102,-0.6071421293558283,-0.6071421293558283,0.48602292383241935,-0.7687168822051801,0.10969130512598582,0.14412482480761987,-0.569217925848572,-0.6055785078424789,-0.6305608389339108,-0.14312800944742,0.0052482053936054925,-0.645441290803566,0.49551398902968063,-0.8281854218189386,0.26290186229425483,0.14939693640548382,-0.09374989916205657,-0.0006516248787675463,-0.0026098303494065775,-0.607466816783843,0.14875663974533576,-0.10358564362806685,0.19105517104835937,0.06200746527216046,0.5279711337441017,0.4435893736090554,0.10967923999164421,0.865416888951591,0.8354398050413099,-0.41150855721937235,-0.2874838478167247,1.0,0.9301180821212439,0.9995548081241438,-0.974438919123002,-0.9761474384357397,-0.9795867119308344,-0.8784137347747419,-0.9065187749718295,0.885084266007843,0.053304417187543064,-0.02125162043595481
shares,-0.6605386169298427,-0.6727696621564755,-0.650201034103661,-0.6616150279780658,-0.6616150279780658,0.5646670544141258,-0.801593321955357,0.07580559693068846,0.09357333171966101,-0.6408956921063708,-0.668439363751987,-0.6845835125332317,-0.08049917697988325,0.029020412320421355,-0.6709618646052682,0.44704621291776103,-0.8471964786702124,0.39383874275155584,0.12284694027377925,-0.052066473079907014,0.008250239273866557,-0.011931803849312885,-0.676995585455157,0.11104089039081778,-0.04583498556928284,0.13249046409239446,0.056919596777251696,0.5739205554297093,0.537504794041708,0.08372056898518664,0.8944347983009868,0.8919946289050478,-0.4319834729129379,-0.3272907691928113,0.9301180821212439,1.0,0.9272875950410432,-0.895223735906026,-0.8975929276668804,-0.8977003354490039,-0.8235544887866078,-0.8269721625633141,0.9294372766027222,0.09454587271472771,0.0028510100064229036
ebitda,-0.5945730319602719,-0.6097602404286174,-0.5848968362968667,-0.5995782204447055,-0.5995782204447055,0.4790314461215966,-0.7693304569992009,0.11924152826434159,0.15316686064900842,-0.5617051820164032,-0.598901997593226,-0.6247320530827556,-0.15084322665313904,0.009170318679372716,-0.6379525801558533,0.49960148165905166,-0.83647351713627,0.2514891226345247,0.15771223152005898,-0.0994041908315675,0.0018128687757171698,-0.004993204437173371,-0.6016195668172761,0.15942668208327085,-0.09928457706395306,0.20098716979085726,0.0712207197894129,0.531946419201638,0.44584450295629924,0.11943583465263403,0.8674310141262858,0.8366839226403866,-0.43335593825612,-0.3102512254468171,0.9995548081241438,0.9272875950410432,1.0,-0.9727814708866321,-0.974456679748212,-0.9781625516801495,-0.8740817202066324,-0.9023125343588275,0.8867881484567514,0.05892119289711511,-0.01866697769030863
debt,0.5223373020016753,0.5375734790190493,0.5133447629667177,0.5286126463333284,0.5286126463333284,-0.45367514316930435,0.7110957063179209,-0.1689961254891408,-0.21437213059249027,0.4892694413476237,0.525530206291047,0.5514832201875218,0.16851929127935403,-0.005764528541567805,0.5950770103746437,-0.5751285529246272,0.7850622998751656,-0.23076601944288797,-0.18935079792042459,0.1714865449044779,0.002302620377323557,-0.0004107012233065943,0.5271551306278659,-0.18976645942322887,0.12328207738919437,-0.24087700026363593,-0.10632113859237467,-0.5947819999705549,-0.5449273596929868,-0.13898556775475948,-0.919455898691034,-0.8926339901580482,0.45379138513746636,0.3350171890905355,-0.974438919123002,-0.895223735906026,-0.9727814708866321,1.0,0.9999666883371872,0.9996552113849788,0.8226842490260231,0.8590277123068772,-0.8948241524099166,-0.09518851718700377,0.023338254399654826
dps,0.5263248639492268,0.541550096035759,0.5173652076872124,0.5326044875855077,0.5326044875855077,-0.4559190247691693,0.7137947576710203,-0.16617369950607874,-0.21121096689086136,0.4932986534392753,0.5295140994711536,0.5553731492431592,0.1670316043168695,-0.005465886094160171,0.5980606066081777,-0.5723475143396988,0.7866579746398437,-0.233241870540598,-0.18735679877986494,0.1683050111302844,0.002432517392323451,-0.00048222602754532083,0.5310920376457345,-0.18752747899611175,0.1229443052827783,-0.23839408041493293,-0.10405473762331498,-0.5926241335582986,-0.5416849176554036,-0.1372167059402124,-0.9181775139081981,-0.8913197509066583,0.450910108727725,0.3317954208887168,-0.9761474384357397,-0.8975929276668804,-0.974456679748212,0.9999666883371872,1.0,0.999797550391972,0.8256893113931028,0.8617211288421838,-0.89517379411045,-0.09335819885580239,0.023459117304552357
debt/asset,0.5296557815800825,0.5449555871211381,0.5206526256165644,0.5359340143789177,0.5359340143789177,-0.4552211206850942,0.7170932101471836,-0.16376193320020516,-0.20834762990586195,0.49629056443846137,0.5328433792209799,0.5589645808822672,0.16771485627994717,-0.005273215656006943,0.6000404413226114,-0.5679937203184303,0.79017088210679,-0.23064106114917277,-0.18604227206687035,0.1642321695913153,0.0022407556439905984,-0.00020950375438416965,0.5343642712266048,-0.18672684518129917,0.12244413594046623,-0.23738422794031744,-0.10197270591861633,-0.5866713840191057,-0.5316473532842342,-0.13688186493701998,-0.9132941269011787,-0.8853707002738193,0.44975430170122405,0.3298765171413024,-0.9795867119308344,-0.8977003354490039,-0.9781625516801495,0.9996552113849788,0.999797550391972,1.0,0.8305566690888233,0.8666378032193603,-0.8931770369296518,-0.08976802731250616,0.02362728659214457
ev/ebitda,0.8808871814766176,0.8923232620704435,0.8819760888896743,0.8920511596334184,0.8920511596334184,-0.5662169980060962,0.789699322034972,0.24109765513702475,0.22891958605275003,0.8521068175942351,0.8754889107128764,0.8851096912385985,-0.018147245965414265,0.08172994637529854,0.8765551491585432,-0.22745940978766382,0.7212203477546124,-0.21363271037930012,0.13768579988208732,-0.21054086689396612,0.04918372285590991,-0.045539728982196076,0.8587269769490754,0.21784003667611151,0.12512902910603724,0.19077269491681195,0.2320153758564535,-0.1708793548234361,-0.13452002589420917,0.2119789702332488,-0.6714963520255698,-0.6446055775459034,0.1812156792148031,0.0640885293430819,-0.8784137347747419,-0.8235544887866078,-0.8740817202066324,0.8226842490260231,0.8256893113931028,0.8305566690888233,1.0,0.9953647852572636,-0.723457315817912,0.14929530141124883,0.07161211270273166
p/e,0.834618302653869,0.8468665666025581,0.8352581107411673,0.8463482673556958,0.8463482673556958,-0.5446013634741164,0.7751566411239629,0.19267868563366278,0.17190860139595654,0.8026920107675553,0.828713771397866,0.8413512296895771,0.009967292917216673,0.08028429678323222,0.8446222637455875,-0.2761318039310991,0.7200531958159848,-0.20918832958809327,0.10209789320117313,-0.16559294569248023,0.04705706978204623,-0.043482627559382855,0.8118979182700966,0.17096614313074388,0.14224610502739896,0.13556172129609112,0.19887121689282722,-0.21376928118864963,-0.16325225022463183,0.1735027494953502,-0.6921640326985194,-0.66080197694793,0.19062337850049452,0.06854427501714529,-0.9065187749718295,-0.8269721625633141,-0.9023125343588275,0.8590277123068772,0.8617211288421838,0.8666378032193603,0.9953647852572636,1.0,-0.7364619690914955,0.13416110413378413,0.07269409007056404
Unnamed: 0,-0.5186331612528161,-0.5318893388028764,-0.5024704675203616,-0.5156924447949304,-0.5156924447949304,0.5570683001253323,-0.8059886896442929,0.2994258497918848,0.3273875328353587,-0.498876763671718,-0.5338374622476989,-0.5585000233086922,-0.17134359783477446,0.0896539269650982,-0.5717467885151244,0.6262148524210943,-0.867833564667413,0.30766364080496544,0.3135280974934541,-0.24097476602442358,0.03909145694894583,-0.03977382277983432,-0.5550176265905363,0.31107091642122464,-0.018808802355666062,0.33592089256730734,0.2537035260355922,0.7572053176457684,0.7348618395305321,0.2522479195423967,0.9469048645241807,0.9428510143622596,-0.6079470389084807,-0.5163614196586375,0.885084266007843,0.9294372766027222,0.8867881484567514,-0.8948241524099166,-0.89517379411045,-0.8931770369296518,-0.723457315817912,-0.7364619690914955,1.0,0.2161723361130689,0.03895244500857731
score,0.21306902135503833,0.2197326703414519,0.23623576125926152,0.24136964429815283,0.24136964429815283,0.017657941856036388,-0.05593389504105953,0.3906973504948438,0.358494159997699,0.18660255915361054,0.1802319064149033,0.17205850625037183,-0.09458065902027746,0.32014110035897964,0.17237305542765582,0.3217776402113173,-0.14611384970478092,0.11469746579007152,0.41740065145323424,-0.3939626244903704,0.24488942851688542,-0.2384160655619044,0.15222444733031226,0.35592449053865655,0.1388474161920458,0.33279238055552846,0.4407010095917299,0.39211913081620015,0.3925671640543856,0.30956392493128565,0.2170249654373807,0.22623833074783897,-0.32957688150569703,-0.34035729292842426,0.053304417187543064,0.09454587271472771,0.05892119289711511,-0.09518851718700377,-0.09335819885580239,-0.08976802731250616,0.14929530141124883,0.13416110413378413,0.2161723361130689,1.0,0.25068683108002277
log_ret,-0.0368800660941448,0.008889207545705838,0.021654111184500637,0.07330712704455054,0.07330712704455054,0.05622738138867335,-0.09940440882536787,0.10081790710397229,0.006752439196210823,-0.040990173489351876,-0.04876815344202231,-0.055189592603601435,-0.05516705661034655,0.7222521266166212,0.0464087009176035,0.09712405198272624,-0.06879581367306492,0.04717634009632496,0.241269028086285,-0.25277494245008986,0.758922083375107,-0.759215487329538,-0.06892859334750427,0.09018310193203799,0.2518372359982336,0.014580995000022216,0.3574439698253992,0.08415382401456517,0.11033714962276206,0.07875335150748948,0.01874678194842652,0.022811453813811996,-0.08788743330034286,-0.09637449810800379,-0.02125162043595481,0.0028510100064229036,-0.01866697769030863,0.023338254399654826,0.023459117304552357,0.02362728659214457,0.07161211270273166,0.07269409007056404,0.03895244500857731,0.25068683108002277,1.0
